geneID,AO,BG,BD,AS,AM,AV,D2,H,AQ,W,BN,AY,BI,AK
ENSG00000216913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216915,0,0,0.242113069,0,0,0,0,0,0,0,0.059032316,0,0,0
ENSG00000216917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216921,0.061179331,0.060489267,0,0,0.148922212,0,0,0,0.12004576,0,0.222487341,0.068570961,0,0
ENSG00000216937,0.218519471,0.153038754,0.623685742,0.348209681,0.786795752,0.068846604,0.422614037,0.184454279,0.375180532,0.299452877,0.662230956,0.255125825,0.621184088,0.259711095
ENSG00000216938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000216977,0,0,0,0,0.09507373,0,0,0,0,0,0,0,0,0.16504927
ENSG00000216990,0.021719393,0.021474412,0,0,0,0.023461364,0,0,0.14916187,0,0,0.048687019,0,0.022945394
ENSG00000216998,0,0,0,0,0,0,0,0,0,0.034021387,0,0,0.096237076,0
ENSG00000217004,0.221961597,0,0.12261485,0,0.135074262,0,0.202009914,0.097752944,0,0,0.941727415,0,0,0
ENSG00000217026,0,0,0,0,0,0,0,0,0,0,0.205558957,0,0,0
ENSG00000217027,0,0,0,0.536471022,0,0,0,0.185335061,0,0.153784535,0,0,0,0
ENSG00000217030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217067,0,0,0,0,0,0,0,0,0,0,0.112568,0,0,0
ENSG00000217075,0.253965362,0,0,0.09250115,0,0,0,0.298260144,0,0,0.307860391,0,0.175017194,0
ENSG00000217078,0.188609855,0,0.104190857,0.103045322,0,0.407474053,0,0.166129355,0,0,0.228635523,0,0,0
ENSG00000217083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217094,0.735387918,0.872511853,0.56873474,0.080354534,0.716030028,0.476621165,0.401571223,0.518189342,0.432892285,0.564342641,0.891447597,1.071507847,0.532122984,0.388449292
ENSG00000217120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217128,5.033490463,7.983012602,5.919729129,4.952493904,5.301553867,6.691931134,9.783940823,7.322372852,5.530498576,9.307283952,6.467492055,8.513503673,8.634646973,9.317861325
ENSG00000217130,0,0,0,0,0.533787446,0,0,0,0,0,0.354430972,0.081927152,0,0.077221847
ENSG00000217135,0.121339007,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217139,0,0.053399279,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217159,1.121970266,0,0,0.136217447,0.151727253,0,0,0.109804676,0,0.27333621,0.151118685,0.27945015,0.2577308,1.185302464
ENSG00000217160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217165,1.327721652,2.324654016,0.504248913,2.417963184,0.757483325,1.867460395,0.654536682,3.021130489,1.682556261,2.001419243,0.402370724,2.619738981,2.773543756,2.001724071
ENSG00000217169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217181,0,0,0,0,0,0,0,0,0,0,0,0.085176872,0,0
ENSG00000217195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217231,0,0,0,0,0,0,0,0,0,0,0.203975298,0,0,0
ENSG00000217236,0.128275379,0.112736457,0.015746935,0.280328465,0,0,0,0.251080388,0.489419136,0,0,0.015974832,0.103132685,0.557122067
ENSG00000217239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217241,0.527560898,0.456409054,0.072858099,0.28822822,0.481569109,0.071234141,0.180052315,0.23234033,0.388191451,0.072295447,0.55957716,0.591300317,0.204503787,0
ENSG00000217258,0.147375312,1.894269155,0.407061446,0.16103439,0.717479482,0.716378977,0,0.194714365,0.144589528,0.807835764,0.178650429,0.33036212,0.457028705,1.167706881
ENSG00000217261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020336584
ENSG00000217268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217275,11.23419259,0.216379443,0.886561884,3.347837202,0.088786289,0.866801016,0,0.321272199,1.145125885,1.999353042,0.088430172,0.817629697,0.07540821,6.704837187
ENSG00000217289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217315,0.040045877,0,0.088487725,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217325,0,0,0,0,0.049063519,0,0.036688401,0,0,0.220969472,0,0,0.125012281,0.170349856
ENSG00000217327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217330,0,0,0,0,0,0,0,0,0,0,0.156200552,0,0,0
ENSG00000217331,0,0,0,0,0,0,0,0,0,0,0.26234635,0,0,0
ENSG00000217334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217385,0,0,0,0,0.033640363,0,0,0.024345456,0,0,0.067010867,0,0,0
ENSG00000217404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217414,0.126961591,0,0,0,0,0,0,0,0.177945259,0.01988395,0,0,0,0
ENSG00000217416,0.094061245,0.186000589,0.20784326,0.411116221,0,0,0,0.24855012,0.092283239,0.206238174,0.114022367,0,0.291695323,0.099370749
ENSG00000217442,0.162507598,0.321349232,0.089771587,0.177569171,0.395574625,1.053247663,0.369750289,0.071569119,0,0,0.295491,0.910708078,0,0.085840357
ENSG00000217447,0,0,0,0.341713869,0,0.135124557,0,0,0,0,0,0,0,0
ENSG00000217455,0.073687656,0,0,0,0,0,0,0,0,0,0.044662607,0,0,0.116770688
ENSG00000217477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217482,0,0,0.256163509,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217488,0,0,0,0,0,0,0,0,0,0,0.053100669,0,0,0
ENSG00000217495,0,0,0.102465404,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217512,0,0.080517033,0,0,0,0,0,0,0,0,0,0,0,0.086032394
ENSG00000217514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217527,0,0,0,0,0,0,0,0,0,0,0,0,0.093140338,0
ENSG00000217539,0,0,0,0,0,0.024079146,0,0,0.021869941,0,0,0,0,0.047099179
ENSG00000217555,2.067660201,2.420926947,3.8474304,1.724199308,0.397348502,1.528179968,2.822703551,2.540115354,2.188726689,3.758066463,0.395754763,2.927334305,1.124923669,3.3340446
ENSG00000217557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217566,0,0,0,0,0,0,0,0.184978647,0,0.076744398,0,0,0,0
ENSG00000217576,1.05484384,0.455103654,0.964122248,1.278348344,1.062090774,0.694026209,0.724383285,0.422325678,0.771474265,0.830521562,1.243823023,0.451419473,0.84258146,1.398049061
ENSG00000217585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217612,0,0.038308796,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217624,0.09905225,0,0.109435839,0.054116319,0,0.26749147,0.315520247,0.087246165,0,0,0.300181334,0.38856878,0.307173035,0.313930449
ENSG00000217631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217643,0.302088813,0,0.66751321,0,0.459588776,0,0,0,0.074094634,1.076332215,0,0.253940178,0.234203507,0
ENSG00000217644,0.205659333,0,0.22721848,0,0.250307107,0,0,0,0.067257276,0,0.415505236,0.230506903,0.070863836,0.072422749
ENSG00000217646,0.107063829,0,0.118287267,0.350960245,0.260613871,0.231301448,0.097440076,1.320239756,0.10504004,0,0,0,0,0.226214588
ENSG00000217648,0.255899486,0.031626638,0.282725279,1.258275745,0.700771919,0.552847045,1.426495315,0.309923217,0.815952506,1.507912767,0.659185547,0.39437341,0.396787663,0.540688646
ENSG00000217653,0,0.04767035,0.053268438,0,0,0.052081121,0,0.042467504,0,0,0,0,0,0.20374294
ENSG00000217680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217684,0,0,0,0,0,0,0,0,0.048656149,0,0,0,0,0
ENSG00000217686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217702,0.276069246,0.077987246,0,0.04309371,0.096000776,0.170406267,0.035893419,0,0.038692972,0,0,0.088406765,0,0
ENSG00000217707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217716,0,0.145713012,0.081412289,0.16103439,0.17936987,0.079597664,0.06706402,0.194714365,0,0.323134305,1.33987822,0.495543181,0.533200156,0.233541376
ENSG00000217718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217733,0,0.044681706,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217767,0,0,0.087429719,0,0,0.683847758,0,0,0,0,0,0,0,0.083601043
ENSG00000217769,0,0,0,0,0,0,0.217958065,0,0,0,0,0,0,0
ENSG00000217770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217783,0,0.166317532,0,0,0,0,0,0,0,0,0,0,0,0.035542033
ENSG00000217786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217791,0,0,0,0,0,0,0,0,0.028894509,0,0,0,0,0
ENSG00000217801,43.83122965,0.059001826,7.944638269,7.531261641,1.743122282,0.161152648,26.44938985,12.16815822,10.45062298,22.73395514,7.125369868,13.24318841,15.91508812,15.91846097
ENSG00000217805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217825,0,0,1.891960325,0,0.059548868,0,0.178116268,0.258572302,0,0,0.533790194,0,0,0
ENSG00000217835,0,0,0,0,0.097586692,0,0,0,0,0.043950536,0,0.044933614,0.041441296,0
ENSG00000217862,0.549459652,0.135815524,0,0.450288616,0,0,0,0,0.269536706,0.30118556,0,2.155457005,0,3.047494638
ENSG00000217874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217889,0.042725002,0,0.047203839,0,0,0,0,0,0,0.093678607,0,0,0.044165137,0
ENSG00000217896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000217929,0.012945129,0,0,0,0,0,0,0,0,0,0,0,0,0.027351693
ENSG00000217930,3.703398958,0.982387725,7.285086789,2.516811679,4.837200377,4.732209517,5.137969276,4.813422862,1.373600521,2.772700815,10.12832676,8.352300384,2.754457949,10.0196784
ENSG00000217950,0,0,0.034956689,0,0,0,0,0,0,0,0.057531494,0.0177313,0.049059579,0.033425884
ENSG00000218014,0,0,0,0,0,0.033154508,0,0,0,0,0.11161886,0,0,0
ENSG00000218016,0,0,0,0,0,0,0,0,0,0.02885545,0,0,0.054416047,0
ENSG00000218018,0.094549875,0.046741706,0.417845931,0.077484729,0.345228764,0.204266213,0.172101953,0.270661397,0.069571974,0.129568463,1.117493237,0.105973304,0.146605312,0.449491324
ENSG00000218020,0,0,0,0,0.038948886,0,0,0,0,0.017541577,0,0,0,0
ENSG00000218027,0,0.022607484,0,0,0,0.04939855,0,0,0,0,0,0.102511864,0,0
ENSG00000218029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218048,0,0,0,0,0,0,0,0,0,1.937637475,0,3.456174787,0,0
ENSG00000218049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218052,0,0.239209841,0.089100351,0,0.061346383,0.043557182,0,0,0,0,0.036660196,0.022597464,0,0.010649814
ENSG00000218069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218073,0.074900621,0,0.413762046,0,0,0.161815828,0.068167955,0.13194636,0.146969603,0.492680083,0.272386766,0,0,0.395642798
ENSG00000218089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218107,0,0,0.050084273,0,0,0,0,0,0,0,0,0,0,4.932773892
ENSG00000218109,0,0,0,0,0,0,0,0,0.040400015,0,0,0,0,0
ENSG00000218125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218153,0,0,0.029857217,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218175,0.422048718,0.625932416,1.049156632,0,0.898929003,0.797822384,0.960279011,0.185872264,1.138694924,0.925381721,3.709197174,1.064340571,2.072305037,2.117893099
ENSG00000218180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218186,0.024966874,0,0,0,0,0,0,0.02199106,0,0,0,0.027983348,0,0.026376187
ENSG00000218187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218189,0,0,0,0,0,0,0,0,0,0.051228609,0,0.026187241,0.024151923,0
ENSG00000218194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218208,0,0,0.089972418,0,0.099114895,0,0,0,0.079896227,0.089277599,0.098717351,0.182549091,0.08418053,0
ENSG00000218213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218226,0.327059317,1.940221776,1.517647959,0.410977705,0.776221906,1.148194517,1.532952141,1.411577098,0.529447101,0.93224102,1.050634668,1.081394246,2.383488876,0.552833494
ENSG00000218227,0.123186809,0.06089867,0,0.134604042,0,0.133066823,0.112113793,0.108504113,0.241716504,0,0.821308319,0.483245437,0.25467815,0.195210558
ENSG00000218233,0.026551205,0.026251724,0.058669104,0,0.03231536,0.086042114,0.02416457,0,0.052098634,0,0,0,0.137230841,0.028049949
ENSG00000218261,0,0,0,0,0,0,0,0,0,0,0.368746429,0,0,0
ENSG00000218265,0,0,0,0,0,0,0,0,0,0,0.113145272,0,0,0
ENSG00000218274,0,0,0,0,0,0,0,0,0,0.051559544,0,0,0,0
ENSG00000218281,4.618126367,0.268590403,0.600263745,1.780992286,0.661259075,0.293442135,0,0.717827586,1.33259752,0.59562816,0.658606806,0,0.28081117,6.31375044
ENSG00000218283,9.749783667,17.12090218,12.14432255,6.128799031,13.56162355,11.54832874,9.250257487,15.25228969,11.67063276,7.552220135,15.37816244,9.282253167,7.510174218,11.81134907
ENSG00000218300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218305,0,0.041874478,0,0,0,0,0.019272615,0,0,0,0,0,0,0
ENSG00000218313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218336,1.386445146,0.066062984,0.047983638,1.361624395,0,7.892397687,0.395269031,5.143728314,1.143910712,0.410205003,0.41307993,0.018722339,4.776109359,0.977647297
ENSG00000218337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218346,0,0,0.043291357,0.042815387,0,0,0,0.034513418,0,0,0,0,0,0
ENSG00000218347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218350,0,0,0,0.114461854,0.063747278,0,0,0,0,0,0.063491591,0.293523179,0.05414201,0
ENSG00000218351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218357,0,0,0,0,0,0.039960616,0,0,0,0,0,0,0,0
ENSG00000218358,0.154654071,0.133795963,0.042716592,0.232358172,1.223487316,0.313233506,0.228722855,0.459745124,0.550023788,0.169546837,0.515553071,0.195006637,0.659451403,0.204229846
ENSG00000218359,0,0.396960815,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218416,5.450329197,0.214126607,0.019939351,0.986006306,0,3.684539172,1.642519876,0.111274546,4.957764893,0.237424413,0,0.586609784,0.037311549,0.114397065
ENSG00000218418,0,0.012171496,0.020401253,0.03362825,0,0.019946523,0.011203796,0.065058435,0.018116476,0.134958021,0.014922779,0,0.038175884,0.045518323
ENSG00000218422,0.79393025,0.130829204,0.599390951,0.231336936,0.370410845,1.515104357,0.52988133,0.477855902,0.817869012,0.50772375,0.866172092,1.245793034,0.683909428,0.447330919
ENSG00000218424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218426,2.52450282,3.381715404,5.578289924,4.09322761,8.821225643,14.77845491,5.781008545,3.443003008,3.595330221,9.463425487,16.18964561,2.646961822,5.808456542,14.53947452
ENSG00000218428,0,0.069885658,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218472,0,0,0,0,0,0,0,0.086423088,0,0,0,0,0,0
ENSG00000218475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218483,0,0,0.150627981,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218510,8.565106342,8.468497397,10.76032561,6.41540232,6.977726213,9.737044809,5.374920329,5.962373093,10.36846845,14.23630418,10.71766978,13.70313239,7.068768456,14.22962731
ENSG00000218512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218537,0.172636798,0.658374035,0.435963912,0.080844501,0,0.319684928,0.808039656,0.499626156,0.145177291,0.378522503,0.239168867,0.082926264,0.407899152,1.09429008
ENSG00000218549,0.113636947,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218561,0,0,0,0,0,0.09805797,0,0,0,0.09951892,0,0,0,0
ENSG00000218565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218586,0.016229025,0,0,0,0,0,0.007385115,0.014294679,0,0,0,0,0,0.025717664
ENSG00000218596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218617,0,0,0,0,0,0,0,0,0,0.207309541,0,0.741813125,0,0
ENSG00000218631,0.118187344,0.116854266,0.261153707,0.193711823,0.071922659,0.063833192,0.161345581,0.052050269,0.057976645,0.38870539,0.143268364,0.463633203,0.061085547,0
ENSG00000218632,0,0,0,0,0,0.106273638,0,0,0,0,0,0,0,0
ENSG00000218643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218672,0.046939654,0.023205102,0,0.051290128,0,0,0,0,0,0.025729908,0,0,0,0
ENSG00000218676,0,0,0,0,0,0,0,0,0,0,0,0.080419951,0,0
ENSG00000218682,0,0,0,0,0,0,0,0.063365544,0,0.07886776,0.34882732,0,0,0.076000949
ENSG00000218689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218690,7.008373652,1.137650153,0.462272079,0.914379181,0,2.937794248,0.095200074,0.644944708,2.668258482,0.34402661,0.634003679,0.11724058,0.216256878,1.657606895
ENSG00000218698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218713,0,0,0.019151272,0,0,0,0,0.015268079,0,0.019003375,0.021012693,0,0,0.036625219
ENSG00000218716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218725,0,0.027792366,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218739,17.54382216,21.31202757,10.96498247,15.88248842,9.231243688,13.49722317,10.10254266,17.07723495,15.39145916,7.657914679,6.581271372,14.12099304,10.42593719,12.09223705
ENSG00000218748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218749,0,0,0,0,0,0,0,0,0,0,0.431205108,0,0,0
ENSG00000218754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218757,0,0,0,0,0,0.143770552,0,0,0,0,0,0,0,0
ENSG00000218766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218793,0.074137886,0.109952487,0,0,0,0.080084004,0,0.130602711,0,0,0,0.24928547,0,0.195806924
ENSG00000218803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218834,0,0,0,0,0,1.862585341,0,0,0,0,0,0,0,0
ENSG00000218839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218868,0,0,0,0,0,0,0,0,0,0,0.188777138,0,0,0
ENSG00000218870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113776568
ENSG00000218890,0,0,0,0,0.029955617,0,0,0,0,0,0,0.055172038,0.025441986,0.026001677
ENSG00000218891,25.98904283,23.01678916,10.50630167,43.51841309,7.529251852,20.5810642,18.20888614,25.41320253,31.90148625,16.51585424,10.39124906,18.47066061,15.15013071,23.09909353
ENSG00000218893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218896,0.073538792,0,0,0,0.358015014,0.079436861,0,0,0.072148714,0,0,0,0,0.077689858
ENSG00000218902,0.882465502,0,0,0.482127205,0,0.357465874,0,0.388642006,0.216446143,0,0,0.123635521,0,3.61257842
ENSG00000218965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218976,0.304732665,0,0,0.090811631,0,0,0,0,0.271793101,0,0,0.031050017,0,0.058533455
ENSG00000218980,0,0,0.143634539,0,0,0,0,0,0,0.285050619,0,0,0,0
ENSG00000218986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218996,0.121541576,0.120170664,0.134282708,0.199209488,0,0,0.221232894,0,0.059622059,0.466359945,0,0.068113058,0.376915159,0
ENSG00000219016,0,0,0,0.039617026,0,0,0,0,0,0,0,0,0,0
ENSG00000219023,0.278584454,0,0.102596099,0.101468098,0.226042643,0.100309301,0.169028704,0,0.091106157,0,0.225136,0.520404616,0.28797472,0.098103265
ENSG00000219027,0.289668716,0.047733573,0,0.10550529,0.411313668,0,0.043938496,0.085047654,0,0.105854341,0,0.054111037,0,0.255016445
ENSG00000219039,0,0,0.083961735,0,0,0.082090284,0,0,0,0,0.18424491,0.511061234,0,0
ENSG00000219041,0.116672122,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219073,0,0,0,0,0.044482287,0,0,0,0,0.080134712,0,0,0,0
ENSG00000219074,0,0,0,0,0,0,0,0,0,0.181395849,0,0,0,0
ENSG00000219085,0,0.082359528,0.046015642,0.045509719,0.050691485,0.314929889,0,0,0,0.045660282,0,0.140044812,0,0.132001647
ENSG00000219087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219088,0,0,0.120196267,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219095,0,0,0,0,0,0,0,0,0,0,0.329303403,0.152237768,0,0
ENSG00000219102,0,0.101574169,0.037834121,0,0.041678606,0,0.062332316,0,0,0.225251665,0.124534307,0,0.42478303,0.072354619
ENSG00000219133,0,0,0,0,0,0,0.068591358,0,0,0.247870104,0,0,0.077906204,0.079620041
ENSG00000219135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219159,0.042850738,0,0,0,0,0,0.019499486,0.056615007,0.010510186,0,0,0,0,0
ENSG00000219163,0,0,0,0,0,0.116163209,0,0,0,0,0,0,0,0
ENSG00000219186,0.068942617,0.068164989,0,0.150664751,0,0,0.501964029,0,0,0,0,0,0,0
ENSG00000219188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123060736
ENSG00000219190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219200,0.191185409,0.037805792,0.295718168,0.083561963,0.186152765,0.04130383,0.139200109,0.269436685,0.0750286,0.167676835,1.066085177,0.214284254,0.237155652,0.363559159
ENSG00000219201,0.163236332,0.387348311,0.1803483,0.321057802,0.198674251,0.105797075,0.089138007,0.632632503,0.128120587,0.966359948,0.593632144,0.036591679,0.269981681,0.137960466
ENSG00000219222,0,0,0.316674574,0,0.348853213,0,0,0,0,0,0,0,0,0
ENSG00000219240,0,0,0,0,0,0,0,0,0,0,0.063218705,0,0,0
ENSG00000219249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036382668
ENSG00000219253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219257,0,0,0,0.04598323,0,0,0.038300146,0,0,0,0,0.047167309,0,0
ENSG00000219262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219274,0,0,0,0,0,0.101082895,0,0.082424076,0,0,0,0,0,0
ENSG00000219280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219284,0.103413926,0,0,0,0,0,0,0,0,0,0,0,0,0
