2021-11-08 19:16:24.978916	https://www.encodeproject.org/report/?type=Experiment&status=released&perturbed=false&assay_title=long+read+scRNA-seq&assay_title=scRNA-seq&assay_title=RNA+microarray&assay_title=long+read+RNA-seq&assay_title=total+RNA-seq&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status%21=revoked&status%21=archived&audit.ERROR.category%21=mixed+strand+specificities&assembly=GRCh38&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR741MLF/	ENCSR741MLF	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens chorion tissue male embryo (16 weeks)	chorion	GEO:GSM1582476		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173273/,/files/ENCFF283MTG/,/files/ENCFF443PES/,/files/ENCFF438LKV/,/files/ENCFF037OYA/,/files/ENCFF254HBQ/,/files/ENCFF700IAG/,/files/ENCFF677HVE/,/files/ENCFF377BKD/,/files/ENCFF397ZBW/,/files/ENCFF858IZF/,/files/ENCFF476XRK/,/files/ENCFF149FOR/,/files/ENCFF418SJF/,/files/ENCFF877KYE/,/files/ENCFF975AFJ/,/files/ENCFF010MXK/,/files/ENCFF723WDS/,/files/ENCFF070BWM/		ENCBS571ADM	1	1		Homo sapiens	embryonic	16 weeks												/replicates/6bc2a0b8-6526-4883-b86c-3ddae919c098/				
/experiments/ENCSR721HDG/	ENCSR721HDG	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens stomach tissue male adult (34 years)	stomach	GEO:GSM1010960		Joe Ecker, Salk	Roadmap	released	/files/ENCFF728SAH/,/files/ENCFF698AHZ/,/files/ENCFF809YRZ/,/files/ENCFF971BLR/,/files/ENCFF730UHH/,/files/ENCFF196VAS/,/files/ENCFF428RFC/,/files/ENCFF678MWI/,/files/ENCFF268XDH/,/files/ENCFF642MDY/,/files/ENCFF519DND/,/files/ENCFF298OKD/,/files/ENCFF351ENR/,/files/ENCFF279SZD/,/files/ENCFF850QFV/,/files/ENCFF702ZYY/,/files/ENCFF464QCK/,/files/ENCFF841YZC/,/files/ENCFF448RNO/,/files/ENCFF037GUB/,/files/ENCFF488ACY/,/files/ENCFF825MXK/,/files/ENCFF096PYN/,/files/ENCFF305ECJ/,/files/ENCFF417RVC/,/files/ENCFF361XCF/,/files/ENCFF102AEL/,/files/ENCFF005ETE/,/files/ENCFF920AKR/,/files/ENCFF547FBP/,/files/ENCFF360IYG/,/files/ENCFF504JQU/,/files/ENCFF288TMT/	/reference-epigenomes/ENCSR255LYV/	ENCBS441WEO	1	1		Homo sapiens	adult	34 years												/replicates/90ca06a1-07e3-4690-be02-8db309b722d3/				
/experiments/ENCSR502OTI/	ENCSR502OTI	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens psoas muscle tissue female adult (30 years)	psoas muscle	GEO:GSM1120311		Joe Ecker, Salk	Roadmap	released	/files/ENCFF786STW/,/files/ENCFF037TPQ/,/files/ENCFF742OWH/,/files/ENCFF706BNQ/,/files/ENCFF122PIO/,/files/ENCFF544ZCY/,/files/ENCFF193ROM/,/files/ENCFF746CDH/,/files/ENCFF484HSL/,/files/ENCFF995MNY/,/files/ENCFF630FRI/,/files/ENCFF752NLJ/,/files/ENCFF616HAW/,/files/ENCFF105NGD/,/files/ENCFF489RLZ/,/files/ENCFF205BPN/,/files/ENCFF350YVG/,/files/ENCFF971INJ/,/files/ENCFF320LDU/,/files/ENCFF226DRV/,/files/ENCFF882FTF/,/files/ENCFF717FYR/,/files/ENCFF334WVG/,/files/ENCFF939EDF/,/files/ENCFF677DKS/,/files/ENCFF679QIX/,/files/ENCFF094SOM/,/files/ENCFF027OOG/,/files/ENCFF547VUU/,/files/ENCFF831GPR/,/files/ENCFF543WCB/,/files/ENCFF522NAY/,/files/ENCFF566XWL/,/files/ENCFF082AMS/,/files/ENCFF083VHI/,/files/ENCFF006AOG/,/files/ENCFF317ZZW/,/files/ENCFF436QMP/,/files/ENCFF159NDV/,/files/ENCFF319TYA/,/files/ENCFF896CGX/,/files/ENCFF578ZSP/,/files/ENCFF158RZB/,/files/ENCFF240LKH/,/files/ENCFF410UVP/,/files/ENCFF330JFM/,/files/ENCFF992WEB/,/files/ENCFF741MAX/,/files/ENCFF754ZRA/		ENCBS469OOX	1	1		Homo sapiens	adult	30 years												/replicates/5e7a794a-693f-4f89-8108-f6c74abe8a7e/				
/experiments/ENCSR652AWW/	ENCSR652AWW	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens muscle of back tissue male embryo (105 days)	muscle of back	GEO:GSM1101704		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF473DKB/,/files/ENCFF619RJY/,/files/ENCFF456LGT/,/files/ENCFF553HAG/,/files/ENCFF769LQI/,/files/ENCFF706VUD/,/files/ENCFF653DFS/,/files/ENCFF254REY/,/files/ENCFF925GCD/,/files/ENCFF976PPP/,/files/ENCFF481PAZ/,/files/ENCFF744OEJ/,/files/ENCFF906RDS/,/files/ENCFF718ICW/,/files/ENCFF520VKI/,/files/ENCFF063KTH/,/files/ENCFF601DQN/,/files/ENCFF890SWV/,/files/ENCFF519CVR/		ENCBS645HGQ	1	1		Homo sapiens	embryonic	105 days												/replicates/cd74d164-a03e-415f-8db0-c2ebbabee55a/				
/experiments/ENCSR094RGI/	ENCSR094RGI	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens muscle of back tissue male embryo (96 days)	muscle of back	GEO:GSM1101676		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF096QFW/,/files/ENCFF902CGD/,/files/ENCFF900WEP/,/files/ENCFF190UUX/,/files/ENCFF611KVB/,/files/ENCFF382FLL/,/files/ENCFF958KBX/,/files/ENCFF621GVA/,/files/ENCFF021SVY/,/files/ENCFF978MXI/,/files/ENCFF138XVN/,/files/ENCFF870EOH/,/files/ENCFF566NPT/,/files/ENCFF821WES/,/files/ENCFF430LQC/,/files/ENCFF230NWU/,/files/ENCFF388QDD/,/files/ENCFF226GJS/,/files/ENCFF478OPS/		ENCBS479AOA	1	1		Homo sapiens	embryonic	96 days												/replicates/117f7cb7-4434-4453-a75b-bc07bca79570/				
/experiments/ENCSR663IOE/	ENCSR663IOE	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens spleen tissue male child (3 years)	spleen	GEO:GSM1120316		Joe Ecker, Salk	Roadmap	released	/files/ENCFF417BCE/,/files/ENCFF498WNR/,/files/ENCFF137MHE/,/files/ENCFF370BPY/,/files/ENCFF348KNA/,/files/ENCFF126JDZ/,/files/ENCFF226BZB/,/files/ENCFF840AIM/,/files/ENCFF888QNP/,/files/ENCFF620DBB/,/files/ENCFF447CQY/,/files/ENCFF094RQB/,/files/ENCFF096ZIH/,/files/ENCFF415JIM/,/files/ENCFF596ZVU/,/files/ENCFF468FOL/,/files/ENCFF469OJF/,/files/ENCFF929YIR/,/files/ENCFF661KDF/,/files/ENCFF899PLK/,/files/ENCFF480UKB/,/files/ENCFF569HQQ/,/files/ENCFF743GVT/,/files/ENCFF757LDA/,/files/ENCFF618CGM/,/files/ENCFF123QEV/,/files/ENCFF981UNF/,/files/ENCFF060XAI/,/files/ENCFF106JAJ/,/files/ENCFF937SGF/,/files/ENCFF776OTX/,/files/ENCFF398TQO/,/files/ENCFF298FRN/,/files/ENCFF846VFI/,/files/ENCFF374CUQ/,/files/ENCFF032DBY/,/files/ENCFF566CHQ/,/files/ENCFF402WBI/,/files/ENCFF571FXG/,/files/ENCFF215XSQ/,/files/ENCFF843LAL/,/files/ENCFF168WRO/,/files/ENCFF249RZJ/,/files/ENCFF718ZKZ/,/files/ENCFF754HOS/,/files/ENCFF682XAJ/,/files/ENCFF441DDX/,/files/ENCFF751VBP/,/files/ENCFF433LRX/		ENCBS647ATB	1	2		Homo sapiens	child	3 years												/replicates/c48a0c85-3ac9-4741-9a12-23bb81727046/				
/experiments/ENCSR176FKY/	ENCSR176FKY	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens trophoblast tissue male embryo (38 weeks)	trophoblast	GEO:GSM1582474		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173282/,/files/ENCFF459HIR/,/files/ENCFF962ZON/,/files/ENCFF358DCA/,/files/ENCFF404CIX/,/files/ENCFF419XRY/,/files/ENCFF744LNK/,/files/ENCFF382UNZ/,/files/ENCFF527BJD/,/files/ENCFF270MHZ/,/files/ENCFF772VAB/,/files/ENCFF175WYT/,/files/ENCFF747ZFD/,/files/ENCFF453BRO/,/files/ENCFF347UNH/,/files/ENCFF982WMD/,/files/ENCFF163NWM/,/files/ENCFF344RZV/,/files/ENCFF497GIJ/		ENCBS304ISO	1	1		Homo sapiens	embryonic	38 weeks												/replicates/c198a45f-cfbd-432b-b86a-20364abf3d56/				
/experiments/ENCSR681ALA/	ENCSR681ALA	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens fibroblast of skin of abdomen male embryo (97 days)	fibroblast of skin of abdomen	GEO:GSM1101680		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF079EAZ/,/files/ENCFF703QUO/,/files/ENCFF389KXY/,/files/ENCFF836HUQ/,/files/ENCFF424AFK/,/files/ENCFF326XLQ/,/files/ENCFF327BZW/,/files/ENCFF926KWM/,/files/ENCFF413VZT/,/files/ENCFF719ZGW/,/files/ENCFF514EGS/,/files/ENCFF411ILN/,/files/ENCFF876LWS/,/files/ENCFF050LMR/,/files/ENCFF138AWC/,/files/ENCFF718LTC/,/files/ENCFF586RJH/,/files/ENCFF790NYR/,/files/ENCFF838WFU/		ENCBS599YIE	1	1		Homo sapiens	embryonic	97 days												/replicates/1d4544ad-fcf4-4ed3-ba8f-7294bd942548/				
/experiments/ENCSR779ZJW/	ENCSR779ZJW	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens trophoblast tissue male embryo (16 weeks)	trophoblast	GEO:GSM1127106		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173269/,/files/ENCFF813TJD/,/files/ENCFF582AHS/,/files/ENCFF176AMZ/,/files/ENCFF147TZM/,/files/ENCFF245YKW/,/files/ENCFF139HDF/,/files/ENCFF802BGX/,/files/ENCFF124FDL/,/files/ENCFF873XNT/,/files/ENCFF622OGB/,/files/ENCFF206IGG/,/files/ENCFF371TXS/,/files/ENCFF291ATB/,/files/ENCFF152CCP/,/files/ENCFF722ACA/,/files/ENCFF707IPU/,/files/ENCFF161BDR/,/files/ENCFF617DKK/		ENCBS106ZSH	1	1		Homo sapiens	embryonic	16 weeks												/replicates/d0124c5a-5cf6-4b98-a97b-38eb4d3889f2/				
/experiments/ENCSR920UAO/	ENCSR920UAO	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens astrocyte	astrocyte	GEO:GSM1582471		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173288/,/files/ENCFF276UMU/,/files/ENCFF031MXI/,/files/ENCFF059JIK/,/files/ENCFF305QGU/,/files/ENCFF535DRU/,/files/ENCFF828VND/,/files/ENCFF270EVC/,/files/ENCFF349KBO/,/files/ENCFF256APB/,/files/ENCFF485FOT/,/files/ENCFF272NNL/,/files/ENCFF830UDK/,/files/ENCFF177OWL/,/files/ENCFF859EUZ/,/files/ENCFF981BHC/,/files/ENCFF517QZA/,/files/ENCFF090LMA/,/files/ENCFF408RFY/		ENCBS330BBV	1	1		Homo sapiens	unknown													/replicates/78f1e437-76ee-4924-aeeb-1b2672256f55/				
/experiments/ENCSR239GFM/	ENCSR239GFM	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens layer of hippocampus tissue male adult (81 years)	layer of hippocampus	GEO:GSM1112836		Bradley Bernstein, Broad	Roadmap	released	/files/SRR1270605/,/files/SRR1270606/,/files/ENCFF988ISX/,/files/ENCFF808VGI/,/files/ENCFF193RJQ/,/files/ENCFF078XPT/,/files/ENCFF516ZOT/,/files/ENCFF423SVN/,/files/ENCFF681VVH/,/files/ENCFF788DVP/,/files/ENCFF909JFJ/,/files/ENCFF323NAG/,/files/ENCFF173DWY/,/files/ENCFF903MZV/,/files/ENCFF898RFD/,/files/ENCFF425YOB/,/files/ENCFF570KQR/,/files/ENCFF628YTI/	/reference-epigenomes/ENCSR114GMF/	ENCBS393JAH	1	2		Homo sapiens	adult	81 years												/replicates/0eaad1ad-d84b-4159-8b20-8f972b54ae20/				
/experiments/ENCSR146ZKR/	ENCSR146ZKR	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens adrenal gland tissue female adult (30 years)	adrenal gland	GEO:GSM1120301		Joe Ecker, Salk	Roadmap	released	/files/ENCFF511HYT/,/files/ENCFF850NQK/,/files/ENCFF438IFL/,/files/ENCFF850IKZ/,/files/ENCFF696FZH/,/files/ENCFF817UJE/,/files/ENCFF817TDB/,/files/ENCFF701RJG/,/files/ENCFF009FJF/,/files/ENCFF585GDV/,/files/ENCFF861IXM/,/files/ENCFF010GMG/,/files/ENCFF538TGF/,/files/ENCFF422AYF/,/files/ENCFF650CFO/,/files/ENCFF175LFE/,/files/ENCFF427ISS/,/files/ENCFF108CUM/,/files/ENCFF189PMX/,/files/ENCFF006NMS/,/files/ENCFF544OMW/,/files/ENCFF685UVM/,/files/ENCFF614EEZ/,/files/ENCFF508WLY/,/files/ENCFF181WWD/,/files/ENCFF616CJW/,/files/ENCFF558CAJ/,/files/ENCFF381FBZ/,/files/ENCFF739OIE/,/files/ENCFF384FZQ/,/files/ENCFF814UUF/,/files/ENCFF919MSG/,/files/ENCFF244BJB/,/files/ENCFF943MVS/,/files/ENCFF239QZA/,/files/ENCFF491FVF/,/files/ENCFF056SLJ/,/files/ENCFF480JAT/,/files/ENCFF967AIK/,/files/ENCFF109VVY/,/files/ENCFF945OWK/,/files/ENCFF227KPV/,/files/ENCFF258ZLO/,/files/ENCFF677ZFX/,/files/ENCFF561SVV/,/files/ENCFF410QQJ/,/files/ENCFF912PSN/,/files/ENCFF059WWO/,/files/ENCFF149EAW/		ENCBS428BRH	1	1		Homo sapiens	adult	30 years												/replicates/5128545a-74ca-4d51-b03a-2900ac0bf6db/				
/experiments/ENCSR853BNH/	ENCSR853BNH	RNA-seq	total RNA-seq				Homo sapiens gastrocnemius medialis tissue male adult (37 years)	gastrocnemius medialis	GEO:GSE88592	The libraries contained in this Experiment come from tissue sub-sections of a 37 year old male's skeletal muscle tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF387IXO/,/files/ENCFF307UCJ/,/files/ENCFF004CNM/,/files/ENCFF086LCO/,/files/ENCFF547QTJ/,/files/ENCFF627WJM/,/files/ENCFF359XHJ/,/files/ENCFF633HII/,/files/ENCFF474HXD/,/files/ENCFF448ZQE/,/files/ENCFF235UOT/,/files/ENCFF818XHS/,/files/ENCFF807GXW/,/files/ENCFF191FIU/,/files/ENCFF200HBO/,/files/ENCFF544LGA/,/files/ENCFF090CMK/,/files/ENCFF391JYX/,/files/ENCFF688TXB/,/files/ENCFF023LMR/,/files/ENCFF308RYZ/,/files/ENCFF990BPA/,/files/ENCFF219LYV/,/files/ENCFF185UHZ/,/files/ENCFF258XYZ/,/files/ENCFF950MFD/,/files/ENCFF878BVO/,/files/ENCFF092VEZ/,/files/ENCFF284YDB/,/files/ENCFF934OOY/,/files/ENCFF683UER/,/files/ENCFF370CLW/,/files/ENCFF637QYZ/,/files/ENCFF728GJR/,/files/ENCFF922AFA/,/files/ENCFF151LCI/,/files/ENCFF813QQQ/,/files/ENCFF202OLF/,/files/ENCFF720AKI/,/files/ENCFF096SPQ/,/files/ENCFF576AJP/,/files/ENCFF934POB/,/files/ENCFF563AJC/,/files/ENCFF706DRM/,/files/ENCFF121LIZ/,/files/ENCFF594ZJH/,/files/ENCFF322KKI/,/files/ENCFF653FKA/,/files/ENCFF523XBD/,/files/ENCFF822RUS/,/files/ENCFF301CWC/,/files/ENCFF140GJI/,/files/ENCFF280ASD/,/files/ENCFF218TRL/	/reference-epigenomes/ENCSR051NBM/	ENCBS543SZC	1	1,2		Homo sapiens	adult	37 years												/replicates/889058f4-67bb-4285-a246-321044372da1/,/replicates/6e7f8ce4-eb6b-4cee-a7f9-12bd1661ee65/				
/experiments/ENCSR552YAE/	ENCSR552YAE	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens right renal pelvis tissue male embryo (105 days)	right renal pelvis	GEO:GSM1059500		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF754GRT/,/files/ENCFF119KTD/,/files/ENCFF062XLC/,/files/ENCFF683OMN/,/files/ENCFF260JAP/,/files/ENCFF896OFQ/,/files/ENCFF257QSQ/,/files/ENCFF882VLB/,/files/ENCFF566KXL/,/files/ENCFF031DFF/,/files/ENCFF851DBC/,/files/ENCFF987CBJ/,/files/ENCFF021HJS/,/files/ENCFF645UVR/,/files/ENCFF067DAI/,/files/ENCFF146DMX/,/files/ENCFF843DKR/,/files/ENCFF350LYC/,/files/ENCFF435WWF/		ENCBS145EYH	1	1		Homo sapiens	embryonic	105 days												/replicates/7a4c5e0e-9f9a-4852-87fd-e5df315dcc9a/				
/experiments/ENCSR555BCP/	ENCSR555BCP	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens adrenal gland tissue embryo (96 days)	adrenal gland	GEO:GSM1220584		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF779SEA/,/files/ENCFF145BRF/,/files/ENCFF206VMR/,/files/ENCFF982CON/,/files/ENCFF933ELF/,/files/ENCFF832AYC/,/files/ENCFF908UKE/,/files/ENCFF595BET/,/files/ENCFF928YGT/,/files/ENCFF556DTD/,/files/ENCFF243EDN/,/files/ENCFF346GMY/,/files/ENCFF788MPH/,/files/ENCFF484ARO/,/files/ENCFF725WFS/,/files/ENCFF458PND/,/files/ENCFF506NCK/,/files/ENCFF080XLY/,/files/ENCFF035VRV/,/files/ENCFF056HBT/,/files/ENCFF489SFV/		ENCBS520GRO	1	1		Homo sapiens	embryonic	96 days												/replicates/9961d248-9e5a-41c3-aef5-cf2afd495cd9/				
/experiments/ENCSR382XJF/	ENCSR382XJF	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens ectodermal cell originated from HUES64	ectodermal cell	GEO:GSM1112846		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF438GQN/,/files/ENCFF998MCX/,/files/ENCFF933UKM/,/files/ENCFF354QWC/,/files/ENCFF094PGW/,/files/ENCFF757BSL/,/files/ENCFF549FQD/,/files/ENCFF031FMS/,/files/ENCFF325HAB/,/files/ENCFF372JJF/,/files/ENCFF267UXL/,/files/ENCFF768SPT/,/files/ENCFF515PDE/,/files/ENCFF234TGI/,/files/ENCFF901VIN/,/files/ENCFF559IIW/,/files/ENCFF094TRL/,/files/ENCFF760JQV/,/files/ENCFF486PUZ/,/files/ENCFF607FJP/,/files/ENCFF804QCI/,/files/ENCFF718JLH/,/files/ENCFF011AZA/,/files/ENCFF633UTI/,/files/ENCFF081XYH/,/files/ENCFF665ZEN/,/files/ENCFF866FIZ/,/files/ENCFF488FWM/,/files/ENCFF709QLU/,/files/ENCFF505SHA/,/files/ENCFF036JRB/	/reference-epigenomes/ENCSR680KPO/	ENCBS398HLX	1	3		Homo sapiens	embryonic													/replicates/8799d877-b89d-4c3b-9b5f-9289df0ad048/				
/experiments/ENCSR332MTG/	ENCSR332MTG	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens muscle of arm tissue male embryo (105 days)	muscle of arm	GEO:GSM1101702		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF112SVL/,/files/ENCFF880BKN/,/files/ENCFF606NQU/,/files/ENCFF811HMZ/,/files/ENCFF998FHC/,/files/ENCFF873UZS/,/files/ENCFF647PIL/,/files/ENCFF010OGX/,/files/ENCFF443UUB/,/files/ENCFF630UNT/,/files/ENCFF758KSE/,/files/ENCFF704XRO/,/files/ENCFF751GFP/,/files/ENCFF813WCL/,/files/ENCFF664AOW/,/files/ENCFF200MWY/,/files/ENCFF956BZU/,/files/ENCFF601LQH/,/files/ENCFF518ZPG/,/files/ENCFF609AJD/,/files/ENCFF599CXM/		ENCBS017GIN	1	1		Homo sapiens	embryonic	105 days												/replicates/ba21e3c0-9aec-4366-947e-460c33ee4b1f/				
/experiments/ENCSR929KRW/	ENCSR929KRW	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens renal pelvis tissue male embryo (97 days)	renal pelvis	GEO:GSM1059493		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF329YXL/,/files/ENCFF960GCL/,/files/ENCFF207FPG/,/files/ENCFF799BBX/,/files/ENCFF336DAH/,/files/ENCFF237VRQ/,/files/ENCFF381ZJI/,/files/ENCFF178CIT/,/files/ENCFF970PPK/,/files/ENCFF456ITG/,/files/ENCFF581VSF/,/files/ENCFF295KZV/,/files/ENCFF205SNT/,/files/ENCFF958KSH/,/files/ENCFF598IAC/,/files/ENCFF688MII/,/files/ENCFF282HGY/,/files/ENCFF200EQY/,/files/ENCFF111IXV/,/files/ENCFF994GHJ/		ENCBS785KTZ	1	2		Homo sapiens	embryonic	97 days												/replicates/4d470d09-4bc5-4f2a-8bbd-acb68daae821/				
/experiments/ENCSR522XTV/	ENCSR522XTV	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens muscle of back tissue male embryo (101 days)	muscle of back	GEO:GSM1101678		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF015SQM/,/files/ENCFF989YAM/,/files/ENCFF482ULD/,/files/ENCFF853TZW/,/files/ENCFF354SDU/,/files/ENCFF860PYR/,/files/ENCFF401PBJ/,/files/ENCFF617YIN/,/files/ENCFF301EFV/,/files/ENCFF718SYX/,/files/ENCFF914HLR/,/files/ENCFF702XKU/,/files/ENCFF148BFI/,/files/ENCFF462UJF/,/files/ENCFF659JHX/,/files/ENCFF027CXS/,/files/ENCFF652SOE/,/files/ENCFF589RFM/,/files/ENCFF898MSF/		ENCBS136EGD	1	1		Homo sapiens	embryonic	101 days												/replicates/019f00d3-dda7-4798-aef6-225a3bb51749/				
/experiments/ENCSR023ZXN/	ENCSR023ZXN	RNA-seq	total RNA-seq				Homo sapiens thyroid gland tissue male adult (54 years)	thyroid gland	GEO:GSE87964	The libraries contained in this Experiment come from tissue sub-sections of a 54 year old male's thyroid gland tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF484BLA/,/files/ENCFF072VKD/,/files/ENCFF086TFZ/,/files/ENCFF351OAS/,/files/ENCFF734YXP/,/files/ENCFF785RKQ/,/files/ENCFF404WVV/,/files/ENCFF745ARU/,/files/ENCFF977PCO/,/files/ENCFF303KUR/,/files/ENCFF089QPG/,/files/ENCFF808QKJ/,/files/ENCFF083NSQ/,/files/ENCFF713LVZ/,/files/ENCFF416VKF/,/files/ENCFF375LTB/,/files/ENCFF423GVY/,/files/ENCFF128VND/,/files/ENCFF919GRX/,/files/ENCFF453WPM/,/files/ENCFF081MCK/,/files/ENCFF039FFL/,/files/ENCFF243SMM/,/files/ENCFF135ODG/,/files/ENCFF466QCB/,/files/ENCFF285COV/,/files/ENCFF274TGA/,/files/ENCFF037GUJ/,/files/ENCFF506IWG/,/files/ENCFF173PFO/,/files/ENCFF354QUO/,/files/ENCFF575LLB/,/files/ENCFF073HZX/,/files/ENCFF376HXE/,/files/ENCFF071CKI/,/files/ENCFF988MEI/,/files/ENCFF273IOA/,/files/ENCFF303JYF/,/files/ENCFF998YSU/,/files/ENCFF471VYV/,/files/ENCFF990NYI/,/files/ENCFF668RLF/,/files/ENCFF814XZH/,/files/ENCFF440ELL/,/files/ENCFF704TBX/,/files/ENCFF833MXC/,/files/ENCFF922XCX/,/files/ENCFF796PND/,/files/ENCFF983WYF/,/files/ENCFF542ZJM/,/files/ENCFF318UMQ/,/files/ENCFF230MJR/,/files/ENCFF793TPX/,/files/ENCFF972PNH/	/reference-epigenomes/ENCSR066FYC/	ENCBS624WYQ	1	2,1		Homo sapiens	adult	54 years												/replicates/adfb8587-167f-4d5d-8bdc-54953400920a/,/replicates/73fe6c43-822b-42f7-8420-3c02f18e4635/				
/experiments/ENCSR429EWK/	ENCSR429EWK	RNA-seq	total RNA-seq				Homo sapiens thoracic aorta tissue male adult (37 years)	thoracic aorta	GEO:GSE88269	The libraries contained in this Experiment come from tissue sub-sections of a 37 year old male's aorta tissue section obtained from GTEx. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF150OQH/,/files/ENCFF661PVB/,/files/ENCFF460GHU/,/files/ENCFF152GUK/,/files/ENCFF954CUU/,/files/ENCFF568KKV/,/files/ENCFF197RKQ/,/files/ENCFF470CFM/,/files/ENCFF066DLT/,/files/ENCFF720YJQ/,/files/ENCFF432CKA/,/files/ENCFF582BSA/,/files/ENCFF624OTR/,/files/ENCFF622TZZ/,/files/ENCFF085CHV/,/files/ENCFF419ZQE/,/files/ENCFF199BWJ/,/files/ENCFF762OJS/,/files/ENCFF979PZW/,/files/ENCFF811BHG/,/files/ENCFF464LEE/,/files/ENCFF378JVI/,/files/ENCFF706ZZZ/,/files/ENCFF494DAS/,/files/ENCFF210VAJ/,/files/ENCFF534AZZ/,/files/ENCFF472CNQ/,/files/ENCFF362NZT/,/files/ENCFF116HWQ/,/files/ENCFF867VAM/,/files/ENCFF624HEG/,/files/ENCFF480AYG/,/files/ENCFF980KDV/,/files/ENCFF758JLZ/,/files/ENCFF966CUC/,/files/ENCFF064SGN/,/files/ENCFF319VUX/,/files/ENCFF684VAN/,/files/ENCFF589ZMT/,/files/ENCFF984JLW/,/files/ENCFF795UTR/,/files/ENCFF833YCY/,/files/ENCFF434QDF/,/files/ENCFF315LJB/,/files/ENCFF347INS/,/files/ENCFF261ZPX/,/files/ENCFF025YOA/,/files/ENCFF673OMK/,/files/ENCFF770EGE/,/files/ENCFF886XEW/,/files/ENCFF877NNJ/,/files/ENCFF767FUS/,/files/ENCFF972AKC/,/files/ENCFF731YGD/	/reference-epigenomes/ENCSR137TAV/	ENCBS636GUU	1	1,2		Homo sapiens	adult	37 years												/replicates/ea5c94c3-cbe7-43d3-8e45-af0634600a6c/,/replicates/c0125891-a9cd-4a68-b48a-38b0e2657749/				
